audio_name,applied_effects,GA_effects,similarity_indv,best_fit,similarity_indv_effects_only
68.mp3,"{0: {'rate_hz': 15.96}, 3: {'gain_db': -5.04}, 5: {'wet_level': 0.48}, 4: {'depth': 0.25}}","{5: {'wet_level': 0.28}, 0: {'rate_hz': 13.12}, 4: {'depth': 0.59}, 2: {'drive_db': 8.54}, 3: {'gain_db': -1.15}}",0.6652001911036431,0.3149970409991364,
69.mp3,"{5: {'wet_level': 0.43}, 3: {'gain_db': 7.14}}","{5: {'wet_level': 0.44}, 3: {'gain_db': 3.88}}",0.9331085733224131,0.2514963889118935,
70.mp3,"{5: {'wet_level': 0.35}, 2: {'drive_db': 16.49}}","{5: {'wet_level': 0.37}, 2: {'drive_db': 16.53}}",0.9863672507595918,0.4795270795486011,
71.mp3,"{5: {'wet_level': 0.34}, 2: {'drive_db': 18.33}, 1: {'delay_seconds': 2.13}}","{2: {'drive_db': 13.91}, 5: {'wet_level': 0.23}, 1: {'delay_seconds': 2.1}}",0.882748055374256,0.3762175575869704,
72.mp3,"{1: {'delay_seconds': 2.45}, 0: {'rate_hz': 14.87}, 5: {'wet_level': 0.44}, 4: {'depth': 0.31}, 3: {'gain_db': -4.31}, 2: {'drive_db': 12.33}}","{3: {'gain_db': 4.71}, 5: {'wet_level': 0.37}, 1: {'delay_seconds': 2.49}}",0.5140498901540825,16.36048618947287,
73.mp3,"{0: {'rate_hz': 10.03}, 4: {'depth': 0.32}, 3: {'gain_db': -4.97}, 2: {'drive_db': 19.54}}","{3: {'gain_db': -6.21}, 4: {'depth': 0.4}, 0: {'rate_hz': 4.46}, 2: {'drive_db': 12.49}, 1: {'delay_seconds': 4.67}}",0.5726445121880813,0.5787175231608274,
74.mp3,"{4: {'depth': 0.56}, 1: {'delay_seconds': 1.6}, 5: {'wet_level': 0.58}, 3: {'gain_db': -7.95}, 2: {'drive_db': 9.58}}","{5: {'wet_level': 0.44}, 1: {'delay_seconds': 2.14}, 2: {'drive_db': 11.48}, 0: {'rate_hz': 4.49}, 4: {'depth': 0.48}, 3: {'gain_db': -2.93}}",0.814566960772798,0.2502861265645837,
75.mp3,"{3: {'gain_db': -0.93}, 2: {'drive_db': 2.17}, 5: {'wet_level': 0.4}, 0: {'rate_hz': 10.53}, 4: {'depth': 0.49}}","{5: {'wet_level': 0.46}, 4: {'depth': 0.49}, 0: {'rate_hz': 9.36}}",0.8038466798649587,8.08253864698709,
76.mp3,{5: {'wet_level': 0.25}},"{2: {'drive_db': 19.73}, 5: {'wet_level': 0.26}}",0.5972055884660724,1.1442761223034694,
77.mp3,"{5: {'wet_level': 0.54}, 1: {'delay_seconds': 4.15}, 4: {'depth': 0.3}, 2: {'drive_db': 13.44}, 0: {'rate_hz': 4.69}}","{1: {'delay_seconds': 4.82}, 0: {'rate_hz': 1.74}, 2: {'drive_db': 11.9}, 3: {'gain_db': -3.7}}",0.5518805497786704,25.45373383835878,
